"id_album","nome"
"39313","La Perfecta Combinación"
"39314","15 Años Maquinando"
"39315","Al Duro"
"39316","Historia"
"39317","Historia De Un Sonero"
"39318","Aqui Estoy Yo"
"39319","Este Es Ismael Miranda"
"39320","Baladas Románticas ¡Éxitos Latino!"
"39321","Sobran Los Momentos (En Vivo)"
"39322","Entre Tu Y Yo"
"39323","Canciones Premiadas De Celio González"
"39324","Una Aventura...La Historia"
"39325","El Hijo Del Desierto"
"39326","Yahaira Plasencia 2020 (En Vivo)"
"39327","Oro Salsero (20 Éxitos)"
"39328","Qué Bello (Versión Salsa)"
"39329","Yo no lloro por llorar (Versión salsa)"
"39330","Live Sessions Salsa Perucha"
"39331","Clásicos de La Música Cubana Volume 2"
"39332","Éxitos de la Salsa Vol. 2"
"39333","Grandes De La Salsa Homenaje Al Grupo Niche"
"39334","Tibiri tabara"
"39335","Pa' que bailes"
"39336","2En1"
"39337","Mis Favoritas"
"39338","Colección De Oro: La Crítica Y Sus Cantantes, Vol. 1"
"39339","Muy Agradecido"
"39340","En Tu Cuarto"
"39341","40"
"39342","Canciones Que No Se Olvidan"
"39343","Salsa Con Golpe"
"39344","Soy y Seré"
"39345","Octubre Salsero"
"39346","Arriba Siempre - De Pura Sangre"
"39347","BachaSalsa Vol. 1"
"39348","Albita"
"39349","Salsa Caribe Tropical"
"39350","Salsa Party"
"39351","Punto Y Seguimos"
"39352","Sedúceme"
"39353","De Que Me Vale"
"39354","Sabor Global"
"39355","En el chante con salsa"
"39356","La Escuela de la Salsa"
"39357","Bogotá Salsera"
"39358","Descarga Sonora"
"39359","Luisito Carrion Feat Zaperoko la Resistencia Salsera del Callao"
"39360","En la jugada"
"39361","La Salsa de Hoy"
"39362","Baila Para Que Brilles"
"39363","Mended"
"39364","Escultura"
"39365","Punto Y Aparte"
"39366","En Nueva Dimensión la Crítica"
"39367","Después Del Silencio"
"39368","Dicen Que Los Hombres No Deben Llorar"
"39369","The Cali Sessions"
"39370","Fiesta Boricua"
"39371","Es Guaco"
"39372","De Toda Maneras Rosas"
"39373","Para Siempre: Homenaje a Una Leyenda"
"39374","Maldita Traición"
"39375","Baila Salsa"
"39376","20 Años (La Historia) [En Vivo]"
"39377","Lo Nuevo Y Lo Mejor"
"39378","Discúlpeme Señora (Baile Total)"
"39379","Serie Millennium 21"
"39380","Salsa En Mi Puerto, 17Va. Edición (En Vivo)"
"39381","17 Años"
"39382","Guajiro"
"39383","Teresa Candela"
"39384","4x4 en Salsa, Vol. 3"
"39385","Salsa de Amor Vol. 3"
"39386","Expresion"
"39387","Privilegio"
"39388","Boleros"
"39389","Solo Salsa"
"39390","Simplemente... Lalo"
"39391","Prohibido"
"39392","Presencia"
"39393","Qué Chevere, Vol. II"
"39394","35 Aniversario"
"39395","SENSUS"
"39396","Un Amante Como Yo"
"39397","Tocando el Cielo Con las Manos"
"39398","Con Nuevo Swing"
"39399","Imagínate"
"39400","En Fiesta Navideña"
"39401","Waymaker (Español)"
"39402","Andar la Habana"
"39403","La Tierna, Conmovedora, Bamboleadora"
"39404","Otra Nota"
"39405","Soy Boricua"
"39406","Tremendo Delirio"
"39407","Homenaje a México, Vol. 1"
"39408","Mi Canto"
"39409","Necesito un Bolero [(Edición de Lujo)[En Vivo]]"
"39410","Spanish Girl"
"39411","Reserva Especial - Impecable"
"39412","Dos Soneros... Una Historia"
"39413","Latino 32 - Salsa Bachata Merengue Reggaeton (Latin Hits)"
"39414","Clase Aparte"
"39415","Micaela Se Botó!"
"39416","La Presión, Vol. 1"
"39417","Auténtico"
"39418","Intimo Y Sensual"
"39419","Equus"
"39420","Feliz Y Dichoso"
"39421","12 Exitos Originales Charanga 76"
"39422","Primi Cruz"
"39423","Desbordante"
"39424","Galopando"
"39425","Impacto Crea"
"39426","Calle Linda (Golden Edition)"
"39427","Con el Corazón Abierto"
"39428","Me Llamaré Tuyo Reloaded"
"39429","Más Fuerte Que Ayer"
"39430","Bidimensional"
"39431","A Solas"
"39432","Para el Monte (Live)"
"39433","Se Que Te Amaré"
"39434","Guaco Historico 2"
"39435","Me Dejé Llevar"
"39436","Despecho"
"39437","Si Tu Amor No Vuelve"
"39438","Los Líderes, Vol.1"
"39439","Me Cogió La Noche"
"39440","Por Culpa de Alguien"
"39441","Tropic Dance (Zouk, Soukouss, Salsa, Merengué, Compa)"
"39442","Le Preguntaba a la Luna"
"39443","Alegria"
"39444","En Vivo...Y a Todo Color...!"
"39445","Solo Contigo"
"39446","Mis Pasos"
"39447","Canta Carlos Argentino"
"39448","El Reencuentro (Live In Lima) - Vol. 2"
"39449","Nuestra Historia"
"39450","Viceversa"
"39451","Para La Eternidad"
"39452","Más Recuerdos Románticos"
"39453","Chivirico"
"39454","El Espejo"
"39455","Salsa Éxitos"
"39456","Por Qué Se Fue"
"39457","A Lo Cubano: Súper Hits Bailables, Vol. 1"
"39458","Pa´cualquiera"
"39459","Live in Perú"
"39460","Alocada Salsa"
"39461","Las Estrellas De Dimensión Latina En New York"
"39462","Grandes Hits"
"39463","Danger Do Not Trespass"
"39464","Lo Mejor de Daiquirí"
"39465","Una Navidad Con Gilberto"
"39466","Único"
"39467","Lo Mato"
"39468","Siempre en Diciembre 4"
"39469","Siempre Pa' Lante"
"39470","Simplemente Controlate"
"39471","No Te He Robado Nada"
"39472","Lo Más Escuchado De"
"39473","Lo Nuevo Y Lo Mejor (En Vivo)"
"39474","Los Creadores Del Sonido"
"39475","Canciones Del Solar De Los Aburridos"
"39476","Live Session 3 (Salsa Perucha)"
"39477","Cosa Nuestra"
"39478","Pa Cali"
"39479","Aqui Estoy Yo, Vol. 1"
"39480","Yo Soy Nueva York"
"39481","Déjame Así"
"39482","Los Cotizados"
"39483","Haciendo Travesuras"
"39484","Quien de los Dos?"
"39485","De Verdad (15 Super Exitos)"
"39486","Mucho Mejor"
"39487","Lo Mejor y Lo Nuevo de N'samble"
"39488","Nuestra Esquina"
"39489","Dinamitazos de la Cumbia"
"39490","30 Años de Power"
"39491","From Miami a La Habana"
"39492","Lado A Lado B"
"39493","Salsa 0.2"
"39494","Los Reyes De La Salsa Choke"
"39495","SalsaHits 2008"
"39496","Robando Corazones"
"39497","Uno Se Cura"
"39498","El Sonero Quel El Pueblo Prefiere"
"39499","Dos Clásicos"
"39500","Latino! Grandes Éxitos - Juan Luis Guerra / Karen Records"
"39501","Lo Esencial"
"39502","las Voces Románticas De Cuba"
"39503","Contra Todos los Pronósticos"
"39504","Los Primera"
"39505","Mi Revancha Musical"
"39506","Fruko el Grande"
"39507","Ciclos"
"39508","Different Directions"
"39509","Carangano '85"
"39510","Llego Karibe"
"39511","La Mejor Pareja"
"39512","Quien Mato A Hector Lavoe"
"39513","Veranazo Vol. 2"
"39514","Aparécete"
"39515","Juan el Guapo"
"39516","El Clavo"
"39517","Ya Lo Decidí"
"39518","Siempre en Forma"
"39519","Dos X Uno"
"39520","Mickey Taveras (Live)"
"39521","Alex D'castro, a Mis Amigos ...Lo Mejor"
"39522","Entonces Que Somos"
"39523","30 Mejores"
"39524","La Magia de Tus Quince Años"
"39525","Ven Te Estado Esperando"
"39526","Solo Exitos"
"39527","Me Dedique a Perderte (Salsa)"
"39528","Pa' Bravo Yo"
"39529","Con Sabor a Melao"
"39530","Salsamaniacos de Corazón, Vol. 2"
"39531","Con Mas Power"
"39532","Two Brothers Two Legends"
"39533","Si Me Miras a los Ojos"
"39534","Experiencia de Amor"
"39535","Dancing Salsa Deluxe"
"39536","Salsa en mi Puerto 13va Edición (En Vivo)"
"39537","La Industria Salsera"
"39538","Hecho a la Medida"
"39539","Católico Soy"
"39540","Tempestad"
"39541","Típica 73"
"39542","La Mujer De Mi Vida"
"39543","Apollo Sound 6"
"39544","Antología de la Salsa"
"39545","Nunca Me Fuy"
"39546","Sigo Presente"
"39547","A Través Del Vaso"
"39548","Gran Combo Exitos"
"39549","Salsa Romántica (En Vivo)"
"39550","Carnaval"
"39551","Amor y Alegría"
"39552","Checo Acosta y Su Orquesta"
"39553","Sex Symbol"
"39554","New Heights"
"39555","X+ (Deluxe Edition)"
"39556","Al Borde de la Locura"
"39557","Tu Sonrisa, Tu Mirada"
"39558","Navidades Con La Sonora Matancera"
"39559","Durando..."
"39560","Salsa Choque"
"39561","Wild Wild Salsa"
"39562","Desfile De Estrellas"
"39563","Bobby Valentin"
"39564","El Rey del Carnaval"
"39565","I Love Salsa (re-release)"
"39566","Criollo"
"39567","Disco Azúcar"
"39568","Salsa Pal Barrio"
"39569","Rey del Bajo"
"39570","Aqui Abajo"
"39571","Decision Unanime"
"39572","Live (Live At The Roberto Clemente Coliseum / San Juan, Puerto Rico / July 11, 1975)"
"39573","Música del Sol"
"39574","El Día Es Hoy"
"39575","Lo Mejor De Conjunto Clasico - Cantando Johnny Rivera"
"39576","Grandes Exitos Vol. 1"
"39577","El Reencuentro (Live In Lima) - Vol. 1"
"39578","Pienso en Ti"
"39579","Éxitos y Más"
"39580","Clásicos de Oro de la Billo Caracas Boy's"
"39581","El Caballero De La Salsa - La Historia Tropical"
"39582","He Sentido Amor"
"39583","Unchained Force"
"39584","Victor Manuelle Desde El Carnegie Hall"
"39585","Unica"
"39586","Siempre Contigo"
"39587","Amor Urbano"
"39588","Galy"
"39589","Escucha Lo Que Traje"
"39590","Grupo Niche (En Vivo)"
"39591","La Salsa Vive"
"39592","Titan De La Salsa"
"39593","Guaco Histórico (En Vivo)"
"39594","Afincando"
"39595","Mejor Que Ayer"
"39596","Llego La Salsa"
"39597","Unplugged Evento Historico"
"39598","Salsa del Ayer, Vol. 2"
"39599","Exitos de Santiago Ceron, Vol. 1"
"39600","De Aqui Pa'lla"
"39601","Para Quererte"
"39602","Justo Betancourt"
"39603","Todo Es Relativo"
"39604","All The Hits"
"39605","23 Exitos Para Cumbiar"
"39606","Consumelo"
"39607","¡Más Que Atrevido!"
"39608","The Real Cuban Music (Remasterizado)"
"39609","Estampas"
"39610","Aparentemente"
"39611","La Mejor Version de Mi"
"39612","Ray de la Paz, Vol.2"
"39613","Margarita"
"39614","Bravo"
"39615","Colección de Oro, Vol. 9"
"39616","La Entrevista"
"39617","Melancólica la noche"
"39618","A Chabuca"
"39619","Fiesta De Soneros"
"39620","A Dos Epocas"
"39621","Leyenda"
"39622","De Vuelta Al Barrio"
"39623","Pasaporte"
"39624","Perdoname...¡Exitos!"
"39625","Mascarada 2"
"39626","Sonora Matancera Vol. 4 - La Habana Cuba 1949-1958"
"39627","20 De Julio"
"39628","Estos Son los Cantantes"
"39629","La Experiencia"
"39630","Our Latin Feeling"
"39631","Vivo Por Ti"
"39632","Xtremo"
"39633","Back To Da Barrio"
"39634","Big Band Classics"
"39635","Creciendo"
"39636","No lo Esperaba"
"39637","Songs"
"39638","Exitazos Cristianos - Vol. 1"
"39639","Vamos a Darlo Todo"
"39640","Corazón Encadenado"
"39641","Corazón Guerrero"
"39642","Epoca De Oro De La Orquesta Aragon"
"39643","They Just Don't Makim Like Us Any More"
"39644","El Sabor del Pueblo"
"39645","Bueno y Más"
"39646","Siempre Viviré"
"39647","Yo Canto Para Ti"
"39648","El Papá De La Salsa"
"39649","Instinto Y Deseo"
"39650","Salsa en... Movimiento"
"39651","Para Bailar Casino"
"39652","Victor Manuelle"
"39653","Celia & Johnny"
"39654","Llego La Ley"
"39655","Grandes Soneros de la Epoca"
"39656","El Guapo De La Cancion"
"39657","Cruzando El Milenio"
"39658","Nelson & Sus Estrellas"
"39659","Darling"
"39660","RASIA"
"39661","Amar Gaan"
"39662","Chap Karati"
"39663","Karmi Setting"
"39664","Feel My Love [feat. Moni Gopal] (Reprised Version)"
"39665","Sawan Barsha Paani"
"39666","Sambalpuri Gudiya"
"39667","Contrato Vitalício (Ao Vivo)"
"39668","The Best of Mr Bongo (Mr Bongo Presents)"
"39669","Meu Plano Falhou"
"39670","Open Bar do Caju, Vol. 2 (Ao Vivo)"
"39671","Brincar de Ser Feliz"
"39672","#Vamo Cantar (Ao Vivo)"
"39673","Encontro de Gerações, Vol. 03 (Ao Vivo)"
"39674","Holle Holle"
"39675","Aam Do Kanam Mali Baha"
"39676","Gelehi"
"39677","Guri Lo"
"39678","Grávido"
"39679","Sobre Nós (Ao Vivo)"
"39680","30 Anos: Uma Vida de Muito Samba! (Ao Vivo)"
"39681","Open Bar do Caju"
"39682","Alo Mo Ribana Fita"
"39683","Prem Baura"
"39684","Puchuki Gali (Recreated Version)"
"39685","Sambô (Ao Vivo)"
"39686","Samba a Dois"
"39687","This Is for You My Baby"
"39688","Ekda Ekda Raa-Sambalpuri"
"39689","Degrauzinho por Degrauzinho / Meu Plano Falhou e Chega de Fingir"
"39690","Boca Do Povo"
"39691","Luau do Akatu"
"39692","Sorriso Aberto"
"39693","Ao Vivo em Marechal Hermes"
"39694","Acústico Katinguelê, Ep. 1"
"39695","Falamansa Sambô (Xote dos Milagres, Xote da Alegria, Rindo a Toa)"
"39696","TikTok Bali"
"39697","A Gulaphula Helo Helo"
"39698","Lal Lal Lipstick"
"39699","Leci Brandão"
"39700","Assim Que Se Faz"
"39701","Arrastão Da Alegria"
"39702","Ao vivo convida"
"39703","Sambalpuri Nagin Dance (DJ Remix)"
"39704","Mu Ferile Tumara"
"39705","Akatu Relax"
"39706","Vem Quem Tem"
"39707","Pela hora"
"39708","Nosso Lance"
"39709","Degrauzinho por Degrauzinho, Vol. 1 (Ao Vivo)"
"39710","Acústico - Zeca Pagodinho (Deluxe / Ao Vivo)"
"39711","Encontro de Gerações"
"39712","Acústico Zeca Pagodinho 2 - Gafieira (Ao Vivo / Deluxe)"
"39713","Roda de Samba do Caju (Ao Vivo)"
"39714","Tu Mora Habulo Mama"
"39715","Patota do Cosme"
"39716","Almir Guineto"
"39717","Roda de Samba do Trio (Ao Vivo)"
"39718","Fundamental - Art Popular"
"39719","Roda de Samba do Fundo de Quintal no Cacique de Ramos (Ao Vivo)"
"39720","Desliga E Vem"
"39721","Sapuca 10 Anos (Ao Vivo)"
"39722","Samba de Raiz - Ao Vivo"
"39723","Dose Dupla"
"39724","Pagode da Tia Gessy - Que Samba Bom (Ao Vivo)"
"39725","Gaenti Mor"
"39726","Versátil"
"39727","Grupo Fundo de Quintal & Convidados"
"39728","Toda A Hora (Ao Vivo)"
"39729","Nada pra Fazer"
"39730","Deixa A Vida Me Levar"
"39731","Pagodin do Vou Zuar 2.2"
"39732","Tribal Bahia"
"39733","Pagode pra valer vol. 2"
"39734","Jeito De Felicidade"
"39735","Sanga Ho"
"39736","Complicado (Ao Vivo)"
"39737","Dudu Nobre Ao Vivo"
"39738","Samba de Todos os Tempos"
"39739","Presente Que Deus Mandou"
"39740","Pra Me Conquistar"
"39741","Simplicidade"
"39742","Encontro de Gerações, Vol. 02 (Ao Vivo)"
"39743","Trilha Do Amor / Clareou / Supra Sumo Do Amor"
"39744","Pra Lembrar, Beber e Cantar, Ep. 2"
"39745","Ao Vivo (15 Anos)"
"39746","Samba Meu Brasil"
"39747","NAS MÃOS DO POVO (Live)"
"39748","Livre Pra Voar"
"39749","Nasci Pra Sonhar"
"39750","Sambista Perfeito"
"39751","A Comunidade"
"39752","Meu Instinto"
"39753","Princípio, Meio e Fim"
"39754","Impossível Te Esquecer (Acústico da Trans)"
"39755","Dança Romântica"
"39756","RDN & Amigos, Vol. 6"
"39757","Samba de Verão_Lua"
"39758","Pagodin do Vou Zuar 2.1"
"39759","Ao Vivo - 10 Anos (Deluxe)"
"39760","20 Super Sucessos Noite Ilustrada"
"39761","Puja Dance Dhamaka"
"39762","Mantu Chhuria Hits"
"39763","Muita Fasigali Re"
"39764","RDN e Amigos 2, Bloco 1"
"39765","Dois Momentos"
"39766","A Vida Tem Sempre Razão"
"39767","Em Casa Com os Gil"
"39768","Samba Pra Gente"
"39769","Adoniran Barbosa"
"39770","Arlindo Cruz e Sombrinha (Ao vivo)"
"39771","Pão Que Alimenta (Ao Vivo)"
"39772","Samba Social Clube Nova Geração (Ao Vivo)"
"39773","Samba de Raiz - Ao Vivo, Vol. 2"
"39774","Cada Cabeca É Um Mundo"
"39775","Sambas De Enredo Das Escolas De Samba 2019"
"39776","Kalank"
"39777","Lagla Mohani"
"39778","O Filho do Imperador (Ao Vivo)"
"39779","Alô Malandragem Maloca o Flagrante"
"39780","Um Novo Tempo"
"39781","Cada Vez Melhor"
"39782","Nada Pra Fazer (Ao Vivo)"
"39783","RDN & Amigos, Vol. 4"
"39784","Demônios Da Garoa"
"39785","O Canto da Razão"
"39786","Eu e Você Sempre"
"39787","Quem Vive de Amor Não Morre (Ao Vivo Feat. Vocês)"
"39788","Sururu Na Roda"
"39789","Samba Bombom (Ao Vivo)"
"39790","Acabou Chorare - Novos Baianos Se Encontram (Ao Vivo)"
"39791","Dança Do Bole, Bole"
"39792","Agepê"
"39793","O Palan Hare"
"39794","Tor Paayaliaa"
"39795","Social"
"39796","Timidez (Ao Vivo)"
"39797","Zé Ketti"
"39798","Tudo Bateu"
"39799","Na Veia"
"39800","Amigo É Casa (ao Vivo)"
"39801","Sangue Bom"
"39802","Sorriso negro"
"39803","Fogo da Vida"
"39804","E aí?"
"39805","O Que Faço É Musica"
"39806","Leci Brandão e Convidados"
"39807","Ao Vivo (Live)"
"39808","Samba Social Clube Vol. 1"
"39809","Escumalha"
"39810","Amor Festa Devoção Ao Vivo"
"39811","A Lua Sabe Quem Eu Sou"
"39812","Swing & Samba Rock"
"39813","A Arte De Jair Rodrigues"
"39814","Ae Pan Wala Babu"
"39815","Amar Parake"
"39816","Tim Maia Em Inglês"
"39817","Sufocante"
"39818","Ai, Ai, Ai De Mim"
"39819","Gil Baiana ao Vivo em Salvador (Ao Vivo)"
"39820","Akatu & Menos É Mais - Degrauzinho Por Degrauzinho (Ao Vivo)"
"39821","Moyseis Marques"
"39822","Sonhei (Ao Vivo)"
"39823","Nelson De Hoje"
"39824","Jorge 70: Ao Vivo em São Paulo"
"39825","Juras De Amor"
"39826","Ao Vivo (Edição Especial)"
"39827","Nos Braços Do Povo (Ao Vivo / Vol.2)"
"39828","Paulinho da Viola"
"39829","Nosso Grito / Quando a Gira Girou / Tá Escrito"
"39830","Dil Ki Rani"
"39831","Kalibai Go"
"39832","O Sorriso Do Gato De Alice"
"39833","Dura Na Queda"
"39834","Aponte"
"39835","Salseiro (Ao Vivo)"
"39836","Pagode pra Valer"
"39837","Maxximum - Beth Carvalho"
"39838","Raça Brasileira"
"39839","Tô Fazendo A Minha Parte"
"39840","Farol Das Estrelas"
"39841","Multishow Ao Vivo: 30 Anos - Vida Que Segue"
"39842","Warner 25 Anos"
"39843","Vou De Samba Com Você"
"39844","Bou Kahichi..."
"39845","Cartão Postal"
"39846","RDN & Amigos, Vol. 3"
"39847","Monobloco 10 (Ao Vivo)"
"39848","Gil & Flor - de Avô para Neta"
"39849","Macaco Sessions"
"39850","Tá Faltando o Quê?"
"39851","Baile do Axtral ao Vivo (Ao Vivo)"
"39852","Quanta (Deluxe Edition)"
"39853","Compasso"
"39854","Focus - O Essencial de João Nogueira"
"39855","Raizes Do Samba"
"39856","Deixa Isso Pra Lá"
"39857","Isto é Brasil"
"39858","Terreirão do Sobral: 10 Anos - Ao Vivo"
"39859","Agepê 85"
"39860","Belchior - iCollection"
"39861","Abraçar e Agradecer (Ao Vivo)"
"39862","Dadhi Pachigala Bali Kete Katha Kahesi"
"39863","Sun Re Sharmili"
"39864","Noites Do Norte Ao Vivo"
"39865","Meu Pitel"
"39866","Do Fundo do Nosso Quintal"
"39867","Umbalista"
"39868","Pulsa Coração"
"39869","Alô, Alô Brasil"
"39870","Era Pra Ser - Single"
"39871","Simonal"
"39872","Libertação"
"39873","Bandeira Branca"
"39874","Mais Uma Vez"
"39875","Canta Noel"
"39876","Suor no Rosto"
"39877","O Carnaval De Ivete Sangalo 2015 (Ao Vivo)"
"39878","Nova Bis - Clara Nunes"
"39879","É Preciso Cantar"
"39880","Canto Sagrado - Uma Homenagem à Clara Nunes"
"39881","Gal Tropical"
"39882","Os Mais Lindos Sambas Enredo de Todos os Tempos"
"39883","A Seu Favor"
"39884","Refazenda"
"39885","Maria Bethânia - Noite Luzidia (ao Vivo)"
"39886","Sambabook João Nogueira, 2"
"39887","Livre Pra Sonhar"
"39888","Elis (Trilha Sonora Original Do Filme)"
"39889","Enciclopédia Musical Brasileira"
"39890","O Quintal do Samba"
"39891","A Vida É Mesmo Assim"
"39892","Encontro de Gerações, Vol. 01 (Ao Vivo)"
"39893","Elo"
"39894","Olhos Coloridos (Rap Singulares)"
"39895","O Amor É Um Ato Revolucionário"
"39896","Do Fundo Do Nosso Quintal (Ao Vivo)"
"39897","Eu Velejava Em Você (Ao Vivo)"
"39898","Moraes Moreira"
"39899","Roda de Samba (Ao Vivo)"
"39900","Demônios da Garoa no Estúdio Showlivre, Vol. 2 (Ao Vivo)"
"39901","Mãe De Samba"
"39902","Gamei / Nunca Amei Assim"
"39903","Belchior Acústico"
"39904","Re Piya | Sourav Dash & Archana Padhi|"
"39905","LAL MANDARA SAMBALPURI (Instrumental Version)"
"39906","RDN e Amigos 2, Bloco 2"
"39907","Você E Eu (Audio)"
"39908","Recanto Ao Vivo"
"39909","Capa Preta"
"39910","Minha Cara"
"39911","Música!"
"39912","Maxximum - Alcione"
"39913","Pés"
"39914","Quem me levará sou eu"
"39915","Tim Maia (Ao Vivo II)"
"39916","Delírio"
"39917","Ed Motta e Conexão Japeri"
"39918","Arrasta Povo"
"39919","Acaso Casa Ao Vivo"
"39920","Ao Vivo Em Grandes Encontros"
"39921","Eu Não Tenho Onde Morar"
"39922","Acústico (Ao vivo)"
"39923","Mundo dos sonhos"
"39924","O Grande Encontro II"
"39925","Sambalpuri Nagin Dance"
"39926","Mart'nália em Berlim (Ao Vivo)"
"39927","A Música Do Olodum - 20 Anos"
"39928","Fundo de Quintal no Circo Voador - 40 Anos (Ao Vivo)"
"39929","OK OK OK"
"39930","A Arte De Ivete Sangalo"
"39931","Fundamental - Samba de Raiz"
"39932","Os Grandes Sucessos De Waldir Azevedo"
"39933","Carta Musicada"
"39934","Sandra de Sá"
"39935","O Tempo Não Para"
"39936","Edb Acústico, Vol. 2"
"39937","Simples Carinho"
"39938","Jogando em Casa (Ao Vivo)"
"39939","Fã Do Amor Da Gente"
"39940","Grupo Raça (Ao Vivo)"
"39941","Vem Cantar Comigo (Ao Vivo)"
"39942","Os Originais de Todos os Sambas"
"39943","Ofício Sambista"
"39944","20 Super Sucessos Antônio Carlos e Jocafi"
"39945","Renato da Rocinha 10 Anos (ao Vivo)"
"39946","Coração selvagem (1977)"
"39947","Chacrinha - O Musical"
"39948","Parceria, Ep. 02"
"39949","Respeita Minha Dupla (Ao Vivo / Vol. 1)"
"39950","Sorte (Ao Vivo)"
"39951","Na Praia (Ao Vivo)"
"39952","Equilíbrio (Ao Vivo)"
"39953","Trio Parada Dura"
"39954","Boca Semi Nua (Ao Vivo No Casa Filtr)"
"39955","Manifesto Musical (Ao Vivo / Vol. 1)"
"39956","Ao Vivo No Ibirapuera"
"39957","Vestido De Seda"
"39958","Da Nossa Moda (Ao Vivo)"
"39959","Ao Vivo Em Brasília (Deluxe)"
"39960","Menos É Mais (Ao Vivo)"
"39961","Dominamo Memo"
"39962","Atravessando Gerações, Vol. 29"
"39963","Segunda Taça (Ao Vivo)"
"39964","Se Melhorar Estraga (Ao Vivo)"
"39965","Ao Vivão 2"
"39966","Ao Vivão"
"39967","Manifesto Musical (Ao Vivo)"
"39968","Chico Rey & Paraná - Acústico, Vol. 13"
"39969","No Churrasco (Ao Vivo)"
"39970","Manifesto Musical (Ao Vivo / Vol. 6)"
"39971","Zona Rural (Ao Vivo)"
"39972","Modão Sertanejo (Ao Vivo)"
"39973","O Sertanejo É Assim (Ao Vivo)"
"39974","Face A Face (Live)"
"39975","O Embaixador (Ao Vivo)"
"39976","Pra Ouvir Tomando Uma, Vol. 1"
"39977","Pra Todo Mundo Ver (Ao Vivo / Vol.3)"
"39978","Alcooústico 2"
"39979","Erro Antigo / Se Duvidar"
"39980","Violas e Violeiros"
"39981","No Meio do Rolo (Ao Vivo)"
"39982","Modões - Ep. 2 (Na Casa dos Meninos)"
"39983","Novas Histórias (Ao Vivo / Deluxe)"
"39984","Juras de Amor"
"39985","Falando de Amor, Vol. 1"
"39986","Sou do Interior (Ao Vivo) [Deluxe]"
"39987","Happy End"
"39988","Acústico 20 anos"
"39989","MODÃO"
"39990","Do Mato pro Mundo"
"39991","Manifesto Musical (Ao Vivo / Vol. 2)"
"39992","Decida"
"39993","40 Anos (Ao Vivo)"
"39994","Só Modão (Ao Vivo)"
"39995","Pele, Alma E Coração"
"39996","As Gargantas de Ouro do Brasil (Volume 23)"
"39997","Pro Nosso Bem (Ao Vivo)"
"39998","Elevador (Ao Vivo)"
"39999","Frieza (Ao Vivo)"
"40000","40 Anos, Vol. 2"
"40001","Pé Na Areia (Ao Vivo)"
"40002","Daniel - O Menino da Porteira"
"40003","Vou Doar Meu Coração (Ao Vivo)"
"40004","Boi Soberano"
"40005","Made in Roça (Ao Vivo)"
"40006","Bruno E Marrone Ao Vivo"
"40007","Tá tudo OK Acústico"
"40008","Mundo Paralelo (Ao Vivo)"
"40009","Amor Bruto (Ao Vivo)"
"40010","Amado Batista ""85"""
"40011","Falando de Amor, Vol. 2"
"40012","Balada Bruta (Ao Vivo)"
"40013","Ao Vivo no Coração do Brasil (Vol. 1)"
"40014","Sucessos de Ouro, Vol. 15"
"40015","Expectativa x Realidade"
"40016","O Céu Explica Tudo (Ao Vivo)"
"40017","De Volta aos Bares"
"40018","Sextou Bebê (Ao Vivo)"
"40019","Duas Gerações (Ao Vivo)"
"40020","Coração Aberto (Do Nosso Jeito 2) [Ao Vivo]"
"40021","Vem pra Minha Cama / Promessa de Cachaceiro / Chuva de Pinga (Pot Pourri)"
"40022","Diferenciado"
"40023","No Churrasco 2 (Ao Vivo)"
"40024","Amado Batista Acústico"
"40025","Raizes Sertanejas"
"40026","Os 16 Grandes Sucessos de os Serranos - Série +"
"40027","Ao Vivo em Campo Grande, Vol. 04"
"40028","Querosene e o Violão"
"40029","50 ML de Saudade (Ao Vivo)"
"40030","Raiz (Ao Vivo)"
"40031","Diamante Bruto"
"40032","Tem Moda Pra Tudo (Ao Vivo)"
"40033","Quase Ontem (Ao Vivo) [Deluxe]"
"40034","Pensa Num Trem Que Dói"
"40035","Ao Vivo Em Palmas"
"40036","Pensa Num Trêm Que Dói (Ao Vivo)"
"40037","Aqui É Sistema, Vol. 1"
"40038","Conversando Com o Abajur"
"40039","Pantanal"
"40040","Victor & Leo Ao Vivo Em Uberlândia"
"40041","Pela Porta da Frente"
"40042","Do Outro Lado da Moeda"
"40043","Ppa Acústico, Vol. 2"
"40044","Manifesto Musical (Ao Vivo / Vol. 3)"
"40045","Chico Rey & Paraná, Vol. 16 (Ao Vivo)"
"40046","Meu Reino Encantado - De Pai para Filho"
"40047","Eduardo Costa Acústico"
"40048","Truco (Ao Vivo)"
"40049","+Positivo+ (Ao Vivo)"
"40050","Estado Frágil (Ao Vivo)"
"40051","A Arte De Chitãozinho & Xororó"
"40052","Ao Vivo em Campo Grande, Vol. 01"
"40053","Ch&X: Legado B"
"40054","Curtição (Ao Vivo)"
"40055","Grandes Clássicos Sertanejos Acústico I"
"40056","Us Agroboy (Deluxe)"
"40057","Eduardo Costa na Fazenda"
"40058","Romântico EP"
"40059","Na Cama Ela É Bruta"
"40060","Mar de Chapéu, Vol.1 (Ao Vivo)"
"40061","Gian e Giovani Cantam João Mineiro e Marciano (Ao Vivo)"
"40062","Sextou BB 4 Completo (Ao Vivo em Goiânia)"
"40063","Sextou BB: Ouvindo, Bebendo e Sofrendo, Ep. 01 (Ao Vivo)"
"40064","Todos os Sucessos"
"40065","Blessed (Tour USA)"
