"id_artista","nome"
"23307","Omar LinX"
"23308","Cate Downey"
"23309","Kat Nestel"
"23310","Andrelli"
"23311","Bryan Kearney"
"23312","Something Good"
"23313","Diane Warren"
"23314","My Marianne"
"23315","Dimitri Vangelis & Wyman"
"23316","ALPHA 9"
"23317","Scorz"
"23318","Robbie Seed"
"23319","ID"
"23320","Andy Moor"
"23321","Delacey"
"23322","Allen Watts"
"23323","Dirty Rush & Gregor Es"
"23324","Ruben de Ronde"
"23325","Zack Evans"
"23326","Boaz van de Beatz"
"23327","MARF"
"23328","Wulf"
"23329","Bingo Players"
"23330","Qvckslvr"
"23331","Scott Abbot"
"23332","Jesse Fink"
"23333","Gareth Emery"
"23334","24h"
"23335","Husky"
"23336","Billen Ted"
"23337","JC Stewart"
"23338","Sam Gray"
"23339","AVIRA"
"23340","Lucky Lou"
"23341","AR/CO"
"23342","Marnik"
"23343","Michel Zitron"
"23344","Alex Aris"
"23345","JRM"
"23346","GATTÜSO"
"23347","Jared Lee"
"23348","Amy Shark"
"23349","Mike Waters"
"23350","Luminn"
"23351","DEXTER KING"
"23352","Laidback Luke"
"23353","Tribbs"
"23354","Bertie Scott"
"23355","Kim Loaiza"
"23356","Sunnery James & Ryan Marciano"
"23357","MC Roga"
"23358","Example"
"23359","Julian Jordan"
"23360","TxTHEWAY"
"23361","Sidnie Tipton"
"23362","Azteck"
"23363","Richard Durand"
"23364","Susana"
"23365","XiJaro & Pitch"
"23366","NWYR"
"23367","Ferry Corsten"
"23368","Sander van Doorn"
"23369","Cristoph"
"23370","Jay Hardway"
"23371","Dirty South"
"23372","Ruben Haze"
"23373","Third Party"
"23374","Anabel Englund"
"23375","Blinders"
"23376","Gustavo Dotch"
"23377","Deza"
"23378","Deficio"
"23379","Andrew Rayel"
"23380","The Golden Army"
"23381","John Dahlbäck"
"23382","Jordan Powers"
"23383","Bekah Novi"
"23384","Dada Life"
"23385","Ericka Jane"
"23386","Liquid Soul"
"23387","LOOPERS"
"23388","GRX"
"23389","Madison Mars"
"23390","Shaun Ross"
"23391","Dyro"
"23392","Austin Mahone"
"23393","Rae Morris"
"23394","Mariana BO"
"23395","FR!ES"
"23396","HAIM"
"23397","MATTN"
"23398","Lucas Nord"
"23399","Sandro Silva"
"23400","KAAZE"
"23401","Thomas Gold"
"23402","CAPS"
"23403","Deb’s Daughter"
"23404","ChildsPlay"
"23405","Vluarr"
"23406","MAKJ"
"23407","Andrew W.K."
"23408","Matt Wertz"
"23409","Cam Meekins"
"23410","Tim Berg"
"23411","Mark Sixma"
"23412","Omnia"
"23413","SaberZ"
"23414","Ilan Bluestone"
"23415","Giuseppe De Luca"
"23416","Eelke Kleijn"
"23417","Steve Angello"
"23418","Massane"
"23419","Ryan Arnold"
"23420","Isabèl Usher"
"23421","Albert Neve"
"23422","Dzeko & Torres"
"23423","ALLÉ"
"23424","Damon Sharpe"
"23425","Moa Lisa"
"23426","Ummet Ozcan"
"23427","Sound Quelle"
"23428","Molly Ann"
"23429","IZECOLD"
"23430","tyDi"
"23431","Electric Polar Bears"
"23432","Robbie Mendez"
"23433","NIIKO X SWAE"
"23434","Kosling"
"23435","Romer T."
"23436","Giuseppe Ottaviani"
"23437","Nox Vahn"
"23438","Marsh"
"23439","Yannis"
"23440","Above & Beyond"
"23441","Janet Devlin"
"23442","Enamour"
"23443","Meliha"
"23444","Tigerlily"
"23445","Pierce Fulton"
"23446","Diana Leah"
"23447","Tom Hangs"
"23448","Wiwek"
"23449","Ryos"
"23450","Allisa Rose"
"23451","SHANGUY"
"23452","Tempo Giusto"
"23453","Aly & Fila"
"23454","Billy Gillies"
"23455","Richard Bedford"
"23456","MRVLZ"
"23457","NOUMENN"
"23458","Mayra"
"23459","Cherrymoon Trax"
"23460","Kundo"
"23461","Ali Love"
"23462","Deniz Koyu"
"23463","Walk Off the Earth"
"23464","Dash Berlin"
"23465","Roxanne Emery"
"23466","Yoel Lewis"
"23467","Shogun"
"23468","Paris Hilton"
"23469","Piero Pirupa"
"23470","RYVM"
"23471","BT"
"23472","FEMME"
"23473","RUNAGROUND"
"23474","JETFIRE"
"23475","Braxton"
"23476","Mo Falk"
"23477","Mitika"
"23478","Jillian Edwards"
"23479","Trilucid"
"23480","KiFi"
"23481","4 Strings"
"23482","Rozzi"
"23483","Seinabo Sey"
"23484","Elvis Crespo"
"23485","RENÉE"
"23486","Disfunktion"
"23487","Elliphant"
"23488","Like Mike vs Diplo"
"23489","Tzar"
"23490","Mapei"
"23491","Jermaine Fleur"
"23492","PANGEA"
"23493","DEGO"
"23494","Envy Monroe"
"23495","Kaidro"
"23496","Paris Blohm"
"23497","Nevlin"
"23498","Romysa"
"23499","MAGNUS"
"23500","Benjamin Roustaing"
"23501","Dice Of Nights"
"23502","Jimmy Clash"
"23503","Roddy Woomble"
"23504","Haris"
"23505","Joe Taylor"
"23506","Photographer"
"23507","Orjan Nilsen"
"23508","Kapes"
"23509","Joseph"
"23510","Zack Martino"
"23511","Sebjak"
"23512","Fahlberg"
"23513","Jordan Grace"
"23514","Matt Nash"
"23515","Aspyer"
"23516","Nea"
"23517","M.BRONX"
"23518","Riggi & Piros"
"23519","MILLENNIAL"
"23520","Laura White"
"23521","Basskillers"
"23522","B3nte"
"23523","Estiva"
"23524","Solarstone"
"23525","Stoneface & Terminal"
"23526","Space Primates"
"23527","Frank Walker"
"23528","Franky Wah"
"23529","Artche"
"23530","ANUQRAM"
"23531","Kelvyn Colt"
"23532","Mike Yung"
"23533","Cody Simpson"
"23534","Channy Leaneagh"
"23535","LTN"
"23536","Ghostbeat"
"23537","Felguk"
"23538","Fafaq"
"23539","Denzal Park"
"23540","Wizard Sleeve"
"23541","PEACE MAKER!"
"23542","7 Skies"
"23543","Schella"
"23544","Zoë Johnston"
"23545","Moojo"
"23546","Austin Leeds"
"23547","Mizzo"
"23548","Spencer Brown"
"23549","Southside"
"23550","Ally Brooke"
"23551","Cubicolor"
"23552","Brezy"
"23553","twoloud"
"23554","Julian Calor"
"23555","Lush & Simon"
"23556","XOV"
"23557","Angemi"
"23558","Helen"
"23559","anamē"
"23560","Marty Longstaff"
"23561","Ost"
"23562","Dannic"
"23563","Parah Dice"
"23564","Murotani"
"23565","JODA"
"23566","Robyn Sherwell"
"23567","Jono Grant"
"23568","Tom Swoon"
"23569","Mosimann"
"23570","Ilang"
"23571","Ezequiel Arias"
"23572","Joseph Ray"
"23573","Mat Zo"
"23574","OLAN"
"23575","Fred Falke"
"23576","PROFF"
"23577","Chuck D"
"23578","Eyes That Lie"
"23579","Grum"
"23580","Natalie Shay"
"23581","Dosem"
"23582","Sarah Appel"
"23583","Robbie Rivera"
"23584","Vanilla Ace"
"23585","dharkfunkh"
"23586","Lee Grant"
"23587","Jack Back"
"23588","Dawn Golden"
"23589","Chris Howard"
"23590","Tribal Dance"
"23591","Natalie Wamba Berry"
"23592","Jessie J"
"23593","Sara Sangfelt"
"23594","L3N"
"23595","Dastic"
"23596","Albin Myers"
"23597","ODZ"
"23598","Nourey"
"23599","Pink Floyd"
"23600","The Beach Boys"
"23601","Cem Karaca"
"23602","Rana Alagöz"
"23603","Selçuk Alagöz"
"23604","Jim Morrison"
"23605","Mavi Işıklar"
"23606","Lou Reed"
"23607","Kamuran Akkor"
"23608","Barış Manço"
"23609","The Lovin' Spoonful"
"23610","Kardaslar"
"23611","Navicula"
"23612","Os Mutantes"
"23613","Pond"
"23614","Shocking Blue"
"23615","Selda Bağcan"
"23616","Mabel Matiz"
"23617","Şençalar Kardeşler"
"23618","Mojo Nixon"
"23619","Funkadelic"
"23620","Klaatu"
"23621","Tiger Army"
"23622","Faces"
"23623","Spiritualized"
"23624","Ramona"
"23625","Little Jesus"
"23626","Love"
"23627","Beyaz Kelebekler"
"23628","Peter Tetteroo"
"23629","White Butterflies"
"23630","The Brian Jonestown Massacre"
"23631","Grinspoon"
"23632","Rare Earth"
"23633","The Flying Burrito Brothers"
"23634","Low"
"23635","Lunatic Soul"
"23636","The Byrds"
"23637","Ersen ve Dadaşlar"
"23638","Fred Neil"
"23639","CAN"
"23640","The Guess Who"
"23641","Replikas"
"23642","Emitt Rhodes"
"23643","Dungen"
"23644","Uriah Heep"
"23645","Erkut Taçkın"
"23646","Tim Buckley"
"23647","The Hillbilly Moon Explosion"
"23648","Mark Philips"
"23649","Grateful Dead"
"23650","Man"
"23651","Syd Barrett"
"23652","Jimmy Carter and Dallas County Green"
"23653","Sly & The Family Stone"
"23654","Perfume Genius"
"23655","Tomberlin"
"23656","The West Coast Pop Art Experimental Band"
"23657","Kramp"
"23658","Dervişan"
"23659","Modern Folk Üçlüsü"
"23660","Nilüfer"
"23661","Norma Tanega"
"23662","The Reverend Horton Heat"
"23663","Julian Cope"
"23664","Mike Ness"
"23665","The Avalanches"
"23666","Vanilla Fudge"
"23667","3 Hürel"
"23668","Daniel, Me Estás Matando"
"23669","Lee Rocker"
"23670","Southern Culture on the Skids"
"23671","Linda Perhacs"
"23672","Aphrodite's Child"
"23673","Sigmun"
"23674","Luca Bocci"
"23675","Fairport Convention"
"23676","Nekromantix"
"23677","La Femme"
"23678","The Atomic Bitchwax"
"23679","Hillbilly Casino"
"23680","The Poppy Family"
"23681","Terry Jacks"
"23682","Susan Jacks"
"23683","Guana Batz"
"23684","Batmobile"
"23685","Texabilly Rockets"
"23686","Public Service Broadcasting"
"23687","Nina Hoss"
"23688","Lambchop"
"23689","Iron Butterfly"
"23690","Boogarins"
"23691","Sir Lord Baltimore"
"23692","Sgt. Papers"
"23693","The Klingonz"
"23694","Night Moves"
"23695","Ricochets"
"23696","The Polecats"
"23697","Stoned Jesus"
"23698","Horisont"
"23699","Spidergawd"
"23700","Tess Parks"
"23701","Savoy Brown"
"23702","Courting"
"23703","Graveyard"
"23704","Perry Farrell"
"23705","Black Mountain"
"23706","Mengers"
"23707","Mothership"
"23708","Motorpsycho"
"23709","Parquet Courts"
"23710","The Gun Club"
"23711","Brian Setzer"
"23712","All Time Low"
"23713","The All-American Rejects"
"23714","Simple Plan"
"23715","The Smiths"
"23716","The Cure"
"23717","Ramones"
"23718","Joan Jett & the Blackhearts"
"23719","The Clash"
"23720","Hot Chelle Rae"
"23721","Waterparks"
"23722","New Order"
"23723","Joe Strummer"
"23724","Scott Shields"
"23725","Richard Flack"
"23726","Paul Cook"
"23727","Tymon Murray"
"23728","Joe Strummer & The Mescaleros"
"23729","3OH!3"
"23730","William Beckett"
"23731","Athena"
"23732","Last Child"
"23733","The B-52's"
"23734","The Red Jumpsuit Apparatus"
"23735","Julian Emery"
"23736","Hawk Nelson"
"23737","Boys Like Girls"
"23738","Dropkick Murphys"
"23739","Echo & the Bunnymen"
"23740","The Stranglers"
"23741","The Jam"
"23742","Flogging Molly"
"23743","FM Static"
"23744","The Minds Of 99"
"23745","Smash"
"23746","Tronic"
"23747","Anberlin"
"23748","Attaque 77"
"23749","The Mighty Mighty Bosstones"
"23750","GUFI"
"23751","Rybičky 48"
"23752","Tři Sestry"
"23753","Endank Soekamti"
"23754","Ndarboy Genk"
"23755","El Bordo"
"23756","Árbol"
"23757","Os Replicantes"
"23758","GIT"
"23759","Pornofilmy"
"23760","Plain White T's"
"23761","Ash Costello"
"23762","Architecture In Helsinki"
"23763","NTRL"
"23764","Super Ratones"
"23765","Klamydia"
"23766","Chingadazo de Kung Fu"
"23767","Los Peores De Chile"
"23768","La Floripondio"
"23769","Oslo Ess"
"23770","2 minutos"
"23771","Bulldog"
"23772","The Psychedelic Furs"
"23773","Korol i Shut"
"23774","The Wrecks"
"23775","Hilera"
"23776","Comunidade Nin-jitsu"
"23777","Vašek Bláha"
"23778","Rocket Rockers"
"23779","Massacre"
"23780","O Surto"
"23781","Schmutzki"
"23782","Çilekeş"
"23783","boom boom kid"
"23784","Wohnout"
"23785","wander wildner"
"23786","Les Dales Hawerchuk"
"23787","Matt Squire"
"23788","Distimia Agorafóbica"
"23789","Moptop"
"23790","Kamikazee"
"23791","Allison"
"23792","Totální nasazení"
"23793","1280 Almas"
"23794","CJR"
"23795","E'snanas"
"23796","Indra7"
"23797","El Otro Yo"
"23798","Tehosekoitin"
"23799","Peligrosos Gorriones"
"23800","Alkehol"
"23801","Margarita Siempre Viva"
"23802","Cemiyette Pişiyorum"
"23803","Štěpán Soukup"
"23804","Autoramas"
"23805","Tyrävyö"
"23806","Jimi Pääkallo"
"23807","eXterio"
"23808","Rebel'd Punk"
"23809","Hassisen Kone"
"23810","INSITE"
"23811","New Boyz"
"23812","Hedley"
"23813","Kaçak"
"23814","Aylin Aslım"
"23815","Feridun Düzağaç"
"23816","Koray Candemir"
"23817","mor ve ötesi"
"23818","Nejat Yavaşoğulları"
"23819","No Recomendable"
"23820","Terrorgruppe"
"23821","Skinhead Black"
"23822","Cielo Razzo"
"23823","Hi! Spencer"
"23824","Say Ocean"
"23825","Superman Is Dead"
"23826","Sparks"
"23827","Depresszió"
"23828","Letter Day Story"
"23829","Jaksi Taksi"
"23830","Harlej"
"23831","Luxtorpeda"
"23832","Zvlášňý škola"
"23833","Civilní Obrana"
"23834","Vypsana Fixa"
"23835","Pidżama Porno"
"23836","Sex Pistols"
"23837","De Nalgas"
"23838","Hillbilly Rawhide"
"23839","Devil Presley"
"23840","Infierno 18"
"23841","Sonora de Llegar"
"23842","Le Fly"
"23843","Liedfett"
"23844","Jaya The Cat"
"23845","Chefboss"
"23846","Kalle Krass"
"23847","Flo Mega"
"23848","257ers"
"23849","Smith & Smart"
"23850","Pensen Paletti"
"23851","Captain Gips"
"23852","Sondaschule"
"23853","Triebwerk 3"
"23854","Vollka Putt"
"23855","Mimikry"
"23856","Iné Kafe"
"23857","Kino"
"23858","Bowling For Soup"
"23859","Pickpocket"
"23860","Iza Lach"
"23861","Rumatera"
"23862","Marek Ztraceny"
"23863","Captaine Révolte"
"23864","Bára Zemanová"
"23865","Pokáč"
"23866","Karamelo Santo"
"23867","Vulgaires Machins"
"23868","Drei Meter Feldweg"
"23869","Dia Psalma"
"23870","Facundo Soto"
"23871","Velhas Virgens"
"23872","TERREVIENTO"
"23873","Rogers"
"23874","Señor Kino"
"23875","Sektor Gaza"
"23876","renforshort"
"23877","Mayday Parade"
"23878","Vic Fuentes"
"23879","Patti Smith"
"23880","Tungas"
"23881","Netral"
"23882","ZSK"
"23883","Tilt"
"23884","Dritte Wahl"
"23885","Schmiddlfinga"
"23886","Tragedis"
"23887","State Champs"
"23888","The Jesus and Mary Chain"
"23889","Odio a Botero"
"23890","Graffiti 3X"
"23891","Muchy"
"23892","Cuchillazo"
"23893","Chite"
"23894","Farin Urlaub"
"23895","Casanovas schwule Seite"
"23896","Milliarden"
"23897","BRDigung"
"23898","Maanam"
"23899","Rashit"
"23900","Tolidos"
"23901","Natalie Perez"
"23902","Jauría"
"23903","Yelo Molo"
"23904","Huora"
"23905","Mariana Priego"
"23906","Pedro Aznar"
"23907","Herra Ylppö"
"23908","Los Ex"
"23909","Green Day"
"23910","Against The Current"
"23911","Sublime"
"23912","Billy Talent"
"23913","Sum 41"
"23914","The Run Around"
"23915","Yellowcard"
"23916","Loveless"
"23917","Sabi"
"23918","Buddy Nielsen"
"23919","Stand Here Alone"
"23920","Putri"
"23921","Rob Orton"
"23922","ssshhhiiittt!"
"23923","Québec Redneck Bluegrass Project"
"23924","The Ting Tings"
"23925","Chumbawamba"
"23926","Где Фантом?"
"23927","Le Tigre"
"23928","Metro Station"
"23929","Neck Deep"
"23930","SUPERIOTS"
"23931","En Svensk Tiger"
"23932","Threesixty Skatepunk"
"23933","Against Me!"
"23934","Spitfire"
"23935","Rebellion Rose"
"23936","Havinhell"
"23937","The Runaways"
"23938","Mörbyligan"
"23939","Lebanon Hanover"
"23940","Fiersa Besari"
"23941","Shit Present"
"23942","Busted"
"23943","John Gallagher Jr."
"23944","Rebecca Naomi Jones"
"23945","Stark Sands"
"23946","The American Idiot Broadway Company"
"23947","Hoolahoop"
"23948","Good Morning Everyone"
"23949","Sputnik"
"23950","Remember of Today"
"23951","Orloge Simard"
"23952","Yeboyah"
"23953","The Black Ghosts"
"23954","Перемотка"
"23955","Dochi Sadega"
"23956","Hidden Message"
"23957","Social Distortion"
"23958","Charta 77"
"23959","MOD SUN"
"23960","Goody Grace"
"23961","Vica"
"23962","LETTER FOR ME"
"23963","Gerap Gurita"
"23964","Closehead"
"23965","Anarcute"
"23966","Voodoo Glow Skulls"
"23967","The Jansen"
"23968","Hjalle & Heavy"
"23969","Desmod"
"23970","František Sahula"
"23971","Danko Jones"
"23972","Asep Balon"
"23973","Imperiet"
"23974","Kilink"
"23975","V-Osasto"
"23976","Aska Pratama"
"23977","Delux"
"23978","Starlit"
"23979","No Future"
"23980","Thåström"
"23981","Vesku Jokinen"
"23982","Sundin Pojat"
"23983","Dos Minutos"
"23984","Köttgrottorna"
"23985","Buerak"
"23986","LØLØ"
"23987","Herr D.K."
"23988","Resi Reiner"
"23989","Expulsados"
"23990","Big D and the Kids Table"
"23991","Night to Remember"
"23992","Wszyscy Byliśmy Harcerzami"
"23993","Over Distortion"
"23994","Tonggos Darurat"
"23995","Horrorpops"
"23996","Me First and the Gimme Gimmes"
"23997","Drunk High Jinks"
"23998","Glory of Love"
"23999","Krymplings"
"24000","Kazik"
"24001","Ben E. King"
"24002","Paul Anka"
"24003","Sleepy Hallow"
"24004","347aidan"
"24005","Banda Los Recoditos"
"24006","Joan Sebastian"
"24007","Banda Cuisillos"
"24008","Valentín Elizalde"
"24009","The Righteous Brothers"
"24010","Banda Autentica de Jerez"
"24011","Chuy Lizarraga y Su Banda Tierra Sinaloense"
"24012","El Coyote Y Su Banda Tierra Santa"
"24013","Julio Preciado Y Su Banda Perla Del Pacifico"
"24014","Fidel Rueda"
"24015","Sergio Vega ""El Shaka"""
"24016","Edwin Luna y La Trakalosa de Monterrey"
"24017","Marco Flores Y La Jerez"
"24018","Frankie Valli & The Four Seasons"
"24019","El Bebeto"
"24020","Mariano Barba"
"24021","22Gz"
"24022","Roy Orbison"
"24023","La Original Banda El Limón de Salvador Lizárraga"
"24024","Banda Rancho Viejo De Julio Aramburo La Bandononona"
"24025","Rah Swish"
"24026","Odia Coates"
"24027","The Platters"
"24028","Jay Critch"
"24029","MHRAP"
"24030","Wet Wet Wet"
"24031","7 Minutoz"
"24032","El Mimoso Luis Antonio López"
"24033","Lupillo Rivera"
"24034","Jenni Rivera"
"24035","The Drifters"
"24036","Enygma Rapper"
"24037","New Edition"
"24038","anirap"
"24039","Dion"
"24040","Manoella Torres"
"24041","Estela Nuñez"
"24042","Kay Flock"
"24043","Dr. Silvana & Cia."
"24044","João Penca E Seus Miquinhos Amestrados"
"24045","Jorge Muñiz"
"24046","Julio Preciado"
"24047","Chuy Lizarraga"
"24048","Ricky Nelson"
"24049","Alborosie"
"24050","Sheff G"
"24051","The Foundations"
"24052","Alberto Vazquez"
"24053","Manolo Muñoz"
"24054","Sempre Livre"
"24055","Pancho Uresti"
"24056","José Manuel Figueroa II"
"24057","Ritchie Valens"
"24058","Conway the Machine"
"24059","Pop Smoke"
"24060","The Archies"
"24061","Quincas Moreira"
"24062","Stereodubs"
"24063","7 MinutoZ"
"24064","Rod 3030"
"24065","Herva Doce"
"24066","Blitz"
"24067","Os Virgulóides"
"24068","Dado Villa-Lobos"
"24069","Marcelo Bonfá"
"24070","Los Pasteles Verdes"
"24071","Diego Herrera"
"24072","Edwin Luna"
"24073","Leandro Ríos"
"24074","Luis Alfonso Partida El Yaki"
"24075","Humberto Herrera"
"24076","Toosii"
"24077","The Cascades"
"24078","La Adictiva"
"24079","Banda Carnaval"
"24080","Benny The Butcher"
"24081","The Everly Brothers"
"24082","Yahoo"
"24083","Ndee Naldinho"
"24084","Ganjaman"
"24085","Quincas"
"24086","Negro Util"
"24087","Funk Buia"
"24088","Duani"
"24089","Cliff Richard"
"24090","Mamonas Assassinas"
"24091","TV On The Radio"
"24092","Chubby Checker"
"24093","NOG"
"24094","Mistery"
"24095","Nego Jam"
"24096","Saul El Jaguar Alarcón"
"24097","Connie Francis"
"24098","Ike & Tina Turner"
"24099","Marco Antonio Muñiz"
"24100","José José"
"24101","Germán Montero"
"24102","Travis"
"24103","Takr"
"24104","808 Ander"
"24105","ZEP"
"24106","DJ Jamaika"
"24107","Di Ferrero"
"24108","Banda Clave Nueva"
"24109","Ewdin Luna y la Trakalosa de Monterrey"
"24110","Jay & The Americans"
"24111","Rodrigo Zin"
"24112","Oh Honey"
"24113","Carlos Lico"
"24114","Facção Central"
"24115","Rosana"
"24116","Dk 47"
"24117","Nelson Ned"
"24118","Rita Coolidge"
"24119","MTK"
"24120","Meucci"
"24121","Tasdan"
"24122","Agatha"
"24123","Jacaré"
"24124","Kombo Kolombia"
"24125","LION dj"
"24126","El Chapo De Sinaloa"
"24127","Big Javy"
"24128","Banda La Reyna de Monterrey"
"24129","La Atraktiva de Monterrey"
"24130","Cammie"
"24131","Anchietx"
"24132","Sidney Scaccio"
"24133","Felícia Rock"
"24134","Inimigos Do Rei"
"24135","Joel Elizalde"
"24136","Maldy"
"24137","Ivy Queen"
"24138","K'NAAN"
"24139","Beret"
"24140","Luis Figueroa"
"24141","Lary Over"
"24142","Llane"
"24143","Dalmata"
"24144","MAGIC!"
"24145","Isabela Merced"
"24146","Musical Youth"
"24147","CHEHON"
"24148","Ricardo Ducent"
"24149","Dirty Heads"
"24150","UB40"
"24151","Rik Rok"
"24152","Rayvon"
"24153","Kenia OS"
"24154","Bob Marley & The Wailers"
"24155","Beéle"
"24156","Inner Circle"
"24157","Migue Flow"
"24158","Boomdabash"
"24159","Annalisa"
"24160","Adassa"
"24161","Alessandra Amoroso"
"24162","Matisyahu"
"24163","Kail BRL"
"24164","Tobal Mj"
"24165","Baby K"
"24166","Loredana Bertè"
"24167","John Ficarrotta"
"24168","Jimmy Cliff"
"24169","Enur"
"24170","Natasja"
"24171","Black Chiney"
"24172","Malito Malozo"
"24173","Tommy Boysen"
"24174","Benji La Maldita Escritura De Oro"
"24175","El Kuelgue"
"24176","Galindo Again"
"24177","Joniel"
"24178","Dhyo Haw"
"24179","Nas & Damian ""Jr. Gong"" Marley"
"24180","Golden Ganga"
"24181","Zalo Reyes"
"24182","El Sica"
"24183","Jeloz"
"24184","Caparezza"
"24185","Dj Joe"
"24186","Alejandro González"
"24187","Pipe Bueno"
"24188","Tash Sultana"
"24189","MJ"
"24190","Big Mountain"
"24191","Tom Lord-Alge"
"24192","Daviles de Novelda"
"24193","Dayme y El High"
"24194","Cazzu"
"24195","Aleman"
"24196","Lito Kirino"
"24197","Nigga"
"24198","Chapa C"
"24199","Jukka Poika"
"24200","Nelli Petro"
"24201","Germanini"
"24202","Sergio Acosta"
"24203","Dj Zetian"
"24204","Abraham Mateo"
"24205","Ana Mena"
"24206","ALIENSKILEZ"
"24207","Elias Diaz"
"24208","Rich Melody"
"24209","El Jordan 23"
"24210","Vicho El Incorregible"
"24211","Yeinomercy"
"24212","Keishon Trigga"
"24213","S4vage"
"24214","Alex Sobre A"
"24215","Nico Rengifo"
"24216","El Chombo"
"24217","Flyboiz"
"24218","MC Davo"
"24219","Musiko"
"24220","Indiomar"
"24221","Pitizion"
"24222","Adso Alejandro"
"24223","Andy Clay"
"24224","Alex Campos"
"24225","IAmChino"
"24226","El Chacal"
"24227","Rayo & Toby"
"24228","NvshoFlight"
"24229","Soly"
"24230","DONNER"
"24231","Pipe Calderón"
"24232","Ocoyaje"
"24233","Dash"
"24234","jk.antony"
"24235","robertvndres"
"24236","Tokito Meneses"
"24237","Opi the Hit Machine"
"24238","Criss & Ronny"
"24239","Koffee el Kafetero"
"24240","Zaider"
"24241","Los Legendarios"
"24242","Merengues Dorados"
"24243","Gabriel EMC"
"24244","Alex Zurdo"
"24245","Xavi The Destroyer"
"24246","Grupo C4"
"24247","Eyci and Cody"
"24248","Dash Y Cangri"
"24249","Mati"
"24250","Jonakapazio"
"24251","Yamal and George"
"24252","George Mayer"
"24253","Yamal"
"24254","Mala Lexe"
"24255","Osquel"
"24256","Young Eiby"
"24257","Hebreo"
"24258","Ronald Borjas"
"24259","Nando de la Gente"
"24260","Adelmo Gauna"
"24261","Elvis Presley"
"24262","Los Apson"
"24263","Los Freddy's"
"24264","Mike Laure"
"24265","Los Baby's"
"24266","Los Solitarios"
"24267","Shakin' Stevens"
"24268","Fresa Salvaje"
"24269","Los Polifaceticos"
"24270","Paco Cañedo"
"24271","Los Cuatro Soles"
"24272","Angelica Maria"
"24273","Los Reno"
"24274","La Tropa Loca"
"24275","Shaila Dúrcal"
"24276","Sonora Maracaibo"
"24277","Ricardo Ceratto"
"24278","Los Brios"
"24279","The Champs"
"24280","Sonia Rivas"
"24281","Los Loud Jets"
"24282","Los Rogers"
"24283","Los Crazy Boys"
"24284","Los Hermanos Carrion"
"24285","Los Chicanos"
"24286","Acerina Y Su Danzonera"
"24287","Grupo Lluvia"
"24288","Los Hitters"
"24289","Los Sleepers"
"24290","Little Gerhard"
"24291","Hermanos Carrion"
"24292","Brian Hyland"
"24293","Virginia Lopez"
"24294","Beto Diaz"
"24295","Imelda Miller"
"24296","Los Juniors"
"24297","Margarita la diosa de la cumbia"
"24298","Javier Bátiz"
"24299","Los Teen Tops"
"24300","Cesar Costa"
"24301","The Ventures"
"24302","Enrique Guzmán & Teen Tops"
"24303","Edith Márquez"
"24304","Gualberto Castro"
"24305","Los Gliders"
"24306","Los Tukas"
"24307","Johnny Laboriel"
"24308","Los Rebeldes Del Rock"
"24309","The Crystals"
"24310","Miguel Angel"
"24311","Los Hnos. Carrión"
"24312","Palito Ortega"
"24313","Johnny Rivers"
"24314","Mario Pintor"
"24315","Raul Abramzon"
"24316","Grupo Yndio"
"24317","Enrique Guzman"
"24318","Los Churumbeles De España"
"24319","Charlie Rich"
"24320","The New Seekers"
"24321","Little Richard"
"24322","Johnny Dynamo"
"24323","Los Freneticos Del Ritmo"
"24324","Ana Cirré"
"24325","Los Locos Del Ritmo"
"24326","Roberto Jordan"
"24327","Elio Roca"
"24328","Sergio Esquivel"
"24329","Los Xochimilcas"
"24330","Los Blue Caps"
"24331","Bobby Goldsboro"
"24332","Bobby Vinton"
"24333","Regina Alcover"
"24334","Cliff Richard & The Drifters"
"24335","Gene Vincent & His Blue Caps"
"24336","Bruce Channel"
"24337","Owe Thörnqvist"
"24338","Los Dinner's"
"24339","Rockfolket"
"24340","Fernando Fernandez"
"24341","Lupita Palomera"
"24342","Los Hooligans"
"24343","Beto Zapata"
"24344","The Fleetwoods"
"24345","Los Camisas Negras"
"24346","Los Moonlights"
"24347","Rafael Vázquez"
"24348","Rondalla Mexicana Del Chato Franco"
"24349","Dale Hawkins"
"24350","Johnny Laboriel / Los Rebeldes Del Rock"
"24351","Los Sonor's"
"24352","Eli Guerra"
"24353","Mayte Gaos"
"24354","Bobby Vee"
"24355","Sonny & Cher"
"24356","Bijou"
"24357","Pat Boone"
"24358","Los Apson Boys"
"24359","Los Fredy´s"
"24360","Frankie Avalon"
"24361","Marco Antonio Vázquez"
"24362","Jose Cantoral"
"24363","Los Strwck"
"24364","Duane Eddy"
"24365","The Rebelettes"
"24366","Los Ávila Boys"
"24367","The Big Bopper"
"24368","Johnny Tillotson"
"24369","Lalo Carrion"
"24370","Hermanas Jimenez"
"24371","Ramon Marquez"
"24372","Leda Moreno"
"24373","Las Moskas"
"24374","Los Yorsy's"
"24375","Linda Vera"
"24376","Carl Perkins"
"24377","YOSHIO"
"24378","Pedro Vargas"
"24379","Queta Garay"
"24380","Mariano Perez"
"24381","Del Shannon"
"24382","The Shirelles"
"24383","Frankie y Los Matadores"
"24384","Los Corazones Solitarios"
"24385","Los Johnny Jets"
"24386","Luiz De Carvalho"
"24387","Bobby Rydell"
"24388","The Good The Bad and The Zugly"
"24389","Los Sinners"
